"rec_ID","Age..range","Catalog.ID","Note.on.data","Note.on.methods","Note.on.country","Note.on.population","Contraceptive.use.ANY","Contraceptive.use.MODERN","Contraceptive.use.TRADITIONAL","Unmet","GEO.biases..unknown.direction.","Non.pregnant.and.other.positive.biases","Negative.bias","Population.type","age.cat.bias","Modern.method.bias","Folk.method.positive.bias","Absence.of.probing.questions.bias...1","ISO.code","Country","Start.year_Year","End.year_Year","Start.year","End.year","Source.name","Data.series.type","EXCLUDE1isyes","In.union","SE.logR.modern.nouse","SE.logR.trad.nouse","SE.logR.unmet.noneed","SE.modern","SE.trad","SE.unmet"
"0_7571_2018_NA","15-19",7571,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,31.083526187019,29.1795292661024,1.75130005142032,12.2562048128497,NA,NA,NA,"UW","0",NA,NA,1,624,"Guinea-Bissau",2018,2019,2018,2019,"2018-2019 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_7578_2019_NA","15-19",7578,NA,NA,NA,NA,56.525545130318,56.2546208138217,0.208786584184335,7.46300585641969,NA,NA,NA,"UW","0",NA,NA,1,192,"Cuba",2019,2019,2019,2019,"2019 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_7582_2018_NA","15-19",7582,NA,NA,NA,NA,0.30110567,0.30110567,0,0,NA,NA,NA,"UW","0",NA,NA,0,417,"Kyrgyzstan",2018,2018,2018.66575342466,2018.87123287671,"2018 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_7583_2018_NA","15-19",7583,NA,NA,NA,NA,16.41885552,14.88978874,1.529066782,2.589349009,NA,NA,NA,"UW","0",NA,NA,1,426,"Lesotho",2018,2018,2018.24657534247,2018.74520547945,"2018 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_7584_2018_NA","15-19",7584,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional. Demand satisfied not published in MICS report because the number of women with demand for family planning was less than 25 cases.",NA,NA,NA,4.25683188062721,3.54824926726359,0.346066423503861,0,NA,NA,NA,"UW","0",NA,NA,0,807,"North Macedonia",2018,2019,2018.87671232877,2019.22739726027,"2018-2019 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_7586_2018_NA","15-19",7586,NA,NA,NA,NA,15.45998077,13.53797087,1.922009896,10.99448471,NA,NA,NA,"UW","0",NA,NA,0,450,"Madagascar",2018,2018,2018.58082191781,2018.91232876712,"2018 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_7588_2018_NA","15-19",7588,NA,NA,NA,NA,2.244870179,2.244870179,0,2.343520484,NA,NA,NA,"UW","0",NA,NA,1,496,"Mongolia",2018,2018,2018.72054794521,2018.98904109589,"2018 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_7589_2018_NA","15-19",7589,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional. Demand satisfied not reported because there were less than 25 unweigthed cases of women with a demand for family planning.",NA,NA,NA,2.80654912138183,2.80654912138183,0,2.38954321133734,NA,NA,NA,"UW","0",NA,NA,0,499,"Montenegro",2018,2018,2018.74794520548,2018.98904109589,"2018 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_7591_2018_NA","15-19",7591,NA,NA,NA,NA,2.233198401,2.233198401,0,4.552714151,NA,NA,NA,"UW","0",NA,NA,0,740,"Suriname",2018,2018,2018.16164383562,2018.66301369863,"2018 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_7599_2019_NA","15-19",7599,NA,NA,NA,NA,8.98056717580108,8.77260778163304,0.207959394168025,8.71910392184362,NA,NA,NA,"UW","0",NA,NA,1,678,"Sao Tome and Principe",2019,2019,2019,2019,"2019 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_7600_2019_NA","15-19",7600,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,13.0962353407794,10.5665566920987,2.52967864868071,1.79659399636713,NA,NA,NA,"UW","0",NA,NA,0,688,"Serbia",2019,2019,2019,2019,"2019 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_7623_2018_NA","15-19",7623,NA,NA,NA,NA,7.77854843699839,7.3646851910076,0.413863245990788,4.68569239777032,NA,NA,NA,"UW","0",NA,NA,0,324,"Guinea",2018,2018,2018.08493150685,2018.49315068493,"2018 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_7626_2018_NA","15-19",7626,NA,NA,NA,NA,6.59655785144412,6.33671638208712,0.259841469357006,7.66010361525227,NA,NA,NA,"UW","0",NA,NA,0,466,"Mali",2018,2018,2018.59452054795,2018.87945205479,"2018 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_7628_2018_NA","15-19",7628,NA,NA,NA,NA,2.86605612742108,2.38364235202832,0.482413775392764,3.75853017873177,NA,NA,NA,"UW","0",NA,NA,0,566,"Nigeria",2018,2018,2018.61643835616,2018.99178082192,"2018 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_7630_2017_NA","15-19",7630,NA,NA,NA,NA,1.08338418500365,1.02009838357111,0.063285801432536,1.45101084176112,NA,NA,NA,"UW","0",NA,NA,0,686,"Senegal",2017,2017,2017.24657534247,2017.99726027397,"2017 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_7631_2019_NA","15-19",7631,NA,NA,NA,NA,22.3750117186808,22.1110809433741,0.263930775306699,11.6925122550851,NA,NA,NA,"UW","0",NA,NA,0,694,"Sierra Leone",2019,2019,2019.36438356164,2019.66301369863,"2019 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_7633_2018_NA","15-19",7633,NA,NA,NA,NA,7.64874763959073,7.60585447891566,0.0428931606750748,11.4623386142971,NA,NA,NA,"UW","0",NA,NA,0,894,"Zambia",2018,2018,2018.49589041096,2019.08219178082,"2018 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_7652_2017_NA","15-19",7652,NA,NA,NA,NA,20.81738385,18.80851128,2.008872575,15.13687766,NA,NA,NA,"UW","0",NA,NA,0,384,"Côte d'Ivoire",2017,2017,2017.66575342466,2017.8301369863,"2017 PMA-R1","PMA",0,0,NA,NA,NA,NA,NA,NA
"0_7653_2018_Sampling design might not be representative for the whole country.","15-19",7653,NA,NA,"Sampling design might not be representative for the whole country.",NA,6.54445291,5.095669191,1.013816253,5.518271481,"Sampling design might not be representative for the whole country.",NA,NA,"UW","0",NA,NA,0,566,"Nigeria",2018,2018,2018.24657534247,2018.40821917808,"2018 PMA-R3","PMA",0,0,NA,NA,NA,NA,NA,NA
"0_7654_2018_NA","15-19",7654,NA,NA,NA,NA,17.55797815,14.06649583,3.000528597,13.35536557,NA,NA,NA,"UW","0",NA,NA,0,384,"Côte d'Ivoire",2018,2018,2018.49589041096,2018.66301369863,"2018 PMA-R2","PMA",0,0,NA,NA,NA,NA,NA,NA
"0_7655_2017_NA","15-19",7655,NA,NA,NA,NA,8.324300279,6.995298365,1.329001914,7.396009783,NA,NA,NA,"UW","0",NA,NA,0,854,"Burkina Faso",2017,2018,2017.83287671233,2018.08219178082,"2017-2018 PMA-R5","PMA",0,0,NA,NA,NA,NA,NA,NA
"0_7656_2018_NA","15-19",7656,NA,NA,NA,NA,2.423604578,1.814217822,0.091178767,1.578283782,NA,NA,NA,"UW","0",NA,NA,0,231,"Ethiopia",2018,2018,2018.41369863014,2018.57808219178,"2018 PMA-R6","PMA",0,0,NA,NA,NA,NA,NA,NA
"0_7657_2017_NA","15-19",7657,NA,NA,NA,NA,8.164864803,6.673941733,0.765849316,8.852898863,NA,NA,NA,"UW","0",NA,NA,0,404,"Kenya",2017,2017,2017.83287671233,2017.99726027397,"2017 PMA-R6","PMA",0,0,NA,NA,NA,NA,NA,NA
"0_7658_2018_NA","15-19",7658,NA,NA,NA,NA,10.60291018,8.193745664,2.374025284,9.064604415,NA,NA,NA,"UW","0",NA,NA,0,800,"Uganda",2018,2018,2018.24657534247,2018.41095890411,"2018 PMA-R6","PMA",0,0,NA,NA,NA,NA,NA,NA
"0_7684_2018_NA","15-19",7684,NA,NA,NA,NA,11.569529860048,10.5203682535963,1.04916160645165,7.6656006819943,NA,NA,NA,"UW","0",NA,NA,0,120,"Cameroon",2018,2018,2018.41369863014,2018.99726027397,"2018 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_7719_2018_NA","15-19",7719,NA,NA,NA,NA,10.3314464,9.526767948,0.564858415,8.107520744,NA,NA,NA,"UW","0",NA,NA,0,854,"Burkina Faso",2018,2019,2018.91506849315,2019.08219178082,"2018-2019 PMA-R6","PMA",0,0,NA,NA,NA,NA,NA,NA
"0_7720_2018_NA","15-19",7720,NA,NA,NA,NA,7.133951692,6.020144005,0.144214111,8.662348418,NA,NA,NA,"UW","0",NA,NA,0,404,"Kenya",2018,2018,2018.83287671233,2018.99726027397,"2018 PMA-R7","PMA",0,0,NA,NA,NA,NA,NA,NA
"0_7798_2017_NA","15-19",7798,NA,NA,NA,NA,11.5260151701312,5.97444931003254,5.52533330732273,11.8295757586567,NA,NA,NA,"UW","0",NA,NA,0,180,"Dem. Rep. of the Congo",2017,2018,2017.92328767123,2018.49589041096,"2017-2018 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_7823_2018_NA","15-19",7823,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,1.44739773913076,1.44739773913076,0,1.86836153047741,NA,NA,NA,"UW","0",NA,NA,0,296,"Kiribati",2018,2019,2018.83287671233,2019.08219178082,"2018-2019 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_7866_2018_NA","15-19",7866,NA,NA,NA,NA,1.67958991660915,1.60803563135192,0.0715542852572338,1.36993429867006,NA,NA,NA,"UW","0",NA,NA,0,686,"Senegal",2018,2018,2018.41369863014,2018.99726027397,"2018 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_7867_2019_NA","15-19",7867,NA,NA,NA,NA,0.955905626536335,0.864982039615452,0.0909235869208824,1.02470438415349,NA,NA,NA,"UW","0",NA,NA,0,686,"Senegal",2019,2019,2019,2019,"2019 DHS","DHS",0,0,NA,NA,NA,NA,NA,NA
"0_7879_2019_NA","15-19",7879,NA,NA,NA,NA,0.575617626945239,0.46998893308608,0.0679479328776133,0.0566211673988769,NA,NA,NA,"UW","0",NA,NA,1,764,"Thailand",2019,2019,2019,2019,"2019 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_7881_2019_NA","15-19",7881,"Demand satisfied not reported because there were less than 25 unweigthed cases of women with a demand for family planning.",NA,NA,NA,0.697866241312692,0.697866241312692,0,0.59879540480097,NA,NA,NA,"UW","0",NA,NA,1,776,"Tonga",2019,2019,2019,2019,"2019 MICS","MICS",0,0,NA,NA,NA,NA,NA,NA
"0_831_1999_NA","15-19",831,NA,NA,NA,NA,6.80922393312984,5.6415546849016,1.16766924822824,10.9104249038143,NA,NA,NA,"UW","0",NA,NA,0,834,"United Republic of Tanzania",1999,1999,1999.66575342466,1999.91232876712,"1999 RCHS","DHS",0,0,0.282569247,0.406953251,0.162689653,0.014244005,0.003815777,0.013915396
"0_9027_2010_Excluding Northern Ireland.","16-19",9027,NA,NA,"Excluding Northern Ireland.",NA,59.3,58.4,0.863,2.75,"Excluding Northern Ireland.",NA,NA,"UW","0",NA,NA,1,826,"United Kingdom",2010,2012,2010.66575342466,2012.58196721311,"2010-2012 NATSAL-3","National survey",0,0,NA,NA,NA,NA,NA,NA
"0_9028_2017_NA","15-19",9028,NA,NA,NA,NA,29.5,26.6,3.3,7.4,NA,NA,NA,"UW","0",NA,NA,1,840,"United States of America",2017,2019,2017,2019,"2017-2019 NSFG","National survey",0,0,NA,NA,NA,NA,NA,NA
"0_9033_2020_NA","15-19",9033,NA,NA,NA,NA,24.3243243243243,20.7207207207207,3.6036036036036,0.900900900900901,NA,NA,NA,"UW","0",NA,NA,0,498,"Republic of Moldova",2020,2020,2020.03825136612,2020.45355191257,"2020 GGS","GGS",0,0,NA,NA,NA,NA,NA,NA
"1_1151_1995_NA","15-19",1151,NA,NA,NA,NA,36.1,NA,NA,31.3,NA,NA,NA,"MW","0",NA,NA,0,484,"Mexico",1995,1995,1995.80821917808,1995.87945205479,"1995 ENPF","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_157_1987_NA","15-19",157,NA,NA,NA,NA,20.2,13.7,6.5,18.1,NA,NA,NA,"MW","0",NA,NA,0,340,"Honduras",1987,1987,1987.43287671233,1987.88493150685,"1987 EFHS","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_1669_1999_NA","15-19",1669,NA,NA,NA,NA,38.3384489509055,24.393755340397,13.9446936105085,16.8331400413132,NA,NA,NA,"MW","0",NA,NA,0,398,"Kazakhstan",1999,1999,1999.49589041096,1999.74520547945,"1999 DHS","DHS",0,1,0.427131761,0.538405299,0.376034114,0.022361722,0.007701837,0.031174604
"1_1671_1991_NA","15-19",1671,NA,NA,NA,NA,17.3755549175961,13.3289080817232,4.04664683587295,38.7198800859481,NA,NA,NA,"MW","0",NA,NA,0,214,"Dominican Republic",1991,1991,1991.49589041096,1991.91232876712,"1991 DHS","DHS",0,1,0.18908154,0.44063519,0.148065397,0.013498313,0.01609255,0.020870928
"1_1674_1998_NA","15-19",1674,NA,NA,NA,NA,15.4124237071781,2.48552990704097,12.9268938001371,19.8940421441227,NA,NA,NA,"MW","0",NA,NA,0,120,"Cameroon",1998,1998,1998.08493150685,1998.49315068493,"1998 DHS","DHS",0,1,0.329765446,0.198213955,0.137336207,0.00452692,0.016248655,0.017126333
"1_1675_1996_NA","15-19",1675,NA,NA,NA,NA,3.09986809910312,0.841567066647915,2.25830103245521,11.7741505540964,NA,NA,NA,"MW","0",NA,NA,0,148,"Chad",1996,1997,1996.91530054645,1997.57808219178,"1996-1997 DHS","DHS",0,1,0.329541311,0.230055034,0.119756948,0.002661885,0.005061198,0.011893516
"1_1678_1991_NA","15-19",1678,NA,NA,NA,NA,5.23260718936878,1.65392908608473,3.57867810328404,20.1789698792814,NA,NA,NA,"MW","0",NA,NA,0,834,"United Republic of Tanzania",1991,1992,1991.74794520548,1992.24590163934,"1991-1992 DHS","DHS",0,1,0.424878897,0.276348006,0.111990701,0.00459655,0.006931692,0.013797821
"1_1679_1996_NA","15-19",1679,NA,NA,NA,NA,7.40073178972244,4.36457262368389,3.03615916603855,20.3231857730895,NA,NA,NA,"MW","0",NA,NA,0,834,"United Republic of Tanzania",1996,1996,1996.49726775956,1996.91256830601,"1996 DHS","DHS",0,1,0.24737247,0.355277754,0.130358823,0.00802175,0.005749991,0.009550286
"1_1680_1998_NA","15-19",1680,NA,NA,NA,NA,6.08479341832026,2.03582129432876,4.0489721239915,18.2077160740463,NA,NA,NA,"MW","0",NA,NA,0,562,"Niger",1998,1998,1998.16164383562,1998.57808219178,"1998 DHS","DHS",0,1,0.229158038,0.193955287,0.100235943,0.004243176,0.007508014,0.013905389
"1_1682_2006_NA","15-19",1682,NA,NA,NA,NA,7.68169776802438,5.8206828388583,1.86101492916608,34.8327639680257,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",2006,2006,2006.32876712329,2006.99726027397,"2006 DHS","DHS",0,1,0.131014977,0.219156443,0.085672595,0.003698218,0.002630651,0.014982416
"1_1684_1999_NA","15-19",1684,NA,NA,NA,NA,32.5201514680869,28.1227159904661,4.39743547762079,35.8183726699923,NA,NA,NA,"MW","0",NA,NA,0,214,"Dominican Republic",1999,1999,1999.58082191781,1999.99726027397,"1999 DHS","DHS",0,1,0.388028201,0.731746646,0.363462428,0.077836171,0.030543185,0.0820308
"1_1685_1996_NA","15-19",1685,NA,NA,NA,NA,34.9081722736569,30.1012652410248,4.80690703263206,28.6822002671059,NA,NA,NA,"MW","0",NA,NA,0,214,"Dominican Republic",1996,1996,1996.66666666667,1996.99726775956,"1996 DHS","DHS",0,1,0.132980858,0.255290292,0.145251393,0.018869559,0.006952157,0.017536624
"1_1686_1990_NA","15-19",1686,NA,NA,NA,NA,35.4424550111188,26.2747275796412,9.16772743147759,21.2468338455729,NA,NA,NA,"MW","0",NA,NA,0,600,"Paraguay",1990,1990,1990.32876712329,1990.66301369863,"1990 DHS","DHS",0,1,0.170061366,0.259690668,0.193095222,0.031898002,0.020939977,0.030120815
"1_1687_1991_NA","15-19",1687,NA,NA,NA,NA,29.9907054640533,29.0515133439167,0.939192120136523,19.0126753493108,NA,NA,NA,"MW","0",NA,NA,0,360,"Indonesia",1991,1991,1991.32876712329,1991.57808219178,"1991 DHS","DHS",0,1,0.115720927,0.433006571,0.115715116,0.004668843,0.000448,0.003075695
"1_1688_1994_NA","15-19",1688,NA,NA,NA,NA,36.3982757118219,35.6160615054458,0.782214206376094,15.0145874203124,NA,NA,NA,"MW","0",NA,NA,0,360,"Indonesia",1994,1994,1994.49589041096,1994.91232876712,"1994 DHS","DHS",0,1,0.117192102,0.534127186,0.127594554,0.008233262,0.000534,0.004397016
"1_1689_2002_NA","15-19",1689,NA,NA,NA,NA,47.294679919688,46.8004359874316,0.494243932256353,6.88769292285299,NA,NA,NA,"MW","0",NA,NA,0,360,"Indonesia",2002,2003,2002.74794520548,2003.32602739726,"2002-2003 DHS","DHS",0,1,0.114003678,0.592410326,0.178122546,0.009547377,0.000321,0.006414062
"1_1690_1997_NA","15-19",1690,NA,NA,NA,NA,44.5454645220427,44.3361309810506,0.209333540992159,10.5202958387712,NA,NA,NA,"MW","0",NA,NA,0,360,"Indonesia",1997,1997,1997.66575342466,1997.99726027397,"1997 DHS","DHS",0,1,0.096831888,0.394520231,0.147353866,0.009007574,0.000293,0.003575431
"1_1692_2003_NA","15-19",1692,NA,NA,NA,NA,16.4003026368245,12.6627275809467,3.73757505587779,30.2289891934627,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2003,2003,2003.24657534247,2003.74520547945,"2003 DHS","DHS",0,1,0.179132505,0.312644735,0.145679789,0.006852163,0.002617247,0.009722067
"1_1694_2000_NA","15-19",1694,NA,NA,NA,NA,3.88716999002688,3.04140578441287,0.845764205614009,37.5390905634627,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2000,2000,2000.08469945355,2000.41256830601,"2000 DHS","DHS",0,1,0.268287744,0.55834466,0.102102651,0.005736822,0.001443037,0.017895472
"1_1695_2006_NA","15-19",1695,NA,NA,NA,NA,42.7840389567409,42.7840389567409,0,24.5679017960272,NA,NA,NA,"MW","0",NA,NA,0,748,"Eswatini",2006,2007,2006.49589041096,2007.15890410959,"2006-2007 DHS","DHS",0,1,0.21056897,NA,0.306441405,0.051545808,0,0.0468634
"1_1696_2001_NA","15-19",1696,NA,NA,NA,NA,25.5364991123274,19.0548204161382,6.48167869618927,23.007950750367,NA,NA,NA,"MW","0",NA,NA,0,894,"Zambia",2001,2002,2001.83287671233,2002.41095890411,"2001-2002 DHS","DHS",0,1,0.120611232,0.174704413,0.127408038,0.010574877,0.005458234,0.00900444
"1_1698_2005_NA","15-19",1698,NA,NA,NA,NA,36.7120153724861,35.7405392751724,0.971476097313651,18.7566669226245,NA,NA,NA,"MW","0",NA,NA,0,716,"Zimbabwe",2005,2006,2005.58082191781,2006.15890410959,"2005-2006 DHS","DHS",0,1,0.164937869,0.604531879,0.130004478,0.00883455,0.001006923,0.007619296
"1_1699_1996_NA","15-19",1699,NA,NA,NA,NA,16.8905170538512,8.79481196370538,8.09570509014581,22.2010559133736,NA,NA,NA,"MW","0",NA,NA,0,894,"Zambia",1996,1997,1996.49726775956,1997.08219178082,"1996 DHS","DHS",0,1,0.167431702,0.1934618,0.122510821,0.008387113,0.005950938,0.01641076
"1_170_2007_NA","15-19",170,NA,NA,NA,NA,48.2928272286232,42.6583421136059,5.63448511501739,30.6182664155832,NA,NA,NA,"MW","0",NA,NA,0,804,"Ukraine",2007,2007,2007.49589041096,2007.91232876712,"2007 DHS","DHS",0,1,0.324671574,0.570422871,0.369948277,0.077580285,0.029617592,0.068299571
"1_1700_1999_NA","15-19",1700,NA,NA,NA,NA,42.1496753145942,38.6082921586262,3.54138315596806,13.0151418777583,NA,NA,NA,"MW","0",NA,NA,0,716,"Zimbabwe",1999,1999,1999.66575342466,1999.99726027397,"1999 DHS","DHS",0,1,0.128421973,0.295273599,0.191900298,0.024460735,0.0081707,0.011594548
"1_1701_1994_NA","15-19",1701,NA,NA,NA,NA,31.415795055836,29.8117363026916,1.60405875314442,22.394671912838,NA,NA,NA,"MW","0",NA,NA,0,716,"Zimbabwe",1994,1994,1994.49589041096,1994.91232876712,"1994 DHS","DHS",0,1,0.155724937,0.431034679,0.154198071,0.015650147,0.001734992,0.010936367
"1_1702_1997_NA","15-19",1702,NA,"Traditional methods include folk methods.",NA,NA,8.6,2.7,6,32.3,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,887,"Yemen",1997,1997,1997.74794520548,1997.99726027397,"1997 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_1703_1991_NA","15-19",1703,NA,NA,NA,NA,5.08907707609059,1.25303194405456,3.83604513203603,60.4804721487963,NA,NA,NA,"MW","0",NA,NA,0,887,"Yemen",1991,1992,1991.83287671233,1992.08196721311,"1991-1992 DHS","DHS",0,1,0.377730117,0.33805756,0.110648906,0.003499104,0.012389128,0.025256741
"1_1705_2005_NA","15-19",1705,NA,NA,NA,NA,5.02822583982851,4.67227457549299,0.35595126433552,33.279214601067,NA,NA,NA,"MW","0",NA,NA,0,686,"Senegal",2005,2005,2005.08493150685,2005.41095890411,"2005 DHS","DHS",0,1,0.21302426,0.451821305,0.070150603,0.009486061,0.001601856,0.015277261
"1_1707_1996_NA","15-19",1707,NA,NA,NA,NA,10.4651162790698,4.65116279069767,5.81395348837209,50,NA,NA,NA,"MW","0",NA,NA,0,174,"Comoros",1996,1996,1996.16393442623,1996.41256830601,"1996 DHS","DHS",0,1,0.483739843,0.539650006,0.267377924,0.021262369,0.029364592,0.061651061
"1_1708_1992_NA","15-19",1708,NA,NA,NA,NA,6.42383816361656,0.542590396214105,5.88124776740245,24.2266332834904,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",1992,1992,1992.3306010929,1992.91256830601,"1992 DHS","DHS",0,1,0.569473971,0.258554922,0.152763762,0.000465,0.013593239,0.027106248
"1_1709_2005_NA","15-19",1709,NA,NA,NA,NA,37.2053848003681,11.0923523862694,26.1130324140987,30.331536316967,NA,NA,NA,"MW","0",NA,NA,0,178,"Congo",2005,2005,2005.49589041096,2005.91232876712,"2005 DHS","DHS",0,1,0.229511457,0.184363923,0.201868761,0.015568917,0.019727157,0.021041076
"1_1710_2002_NA","15-19",1710,NA,NA,NA,NA,41.5282185188821,37.6269210293719,3.90129748951016,30.4598083938251,NA,NA,NA,"MW","0",NA,NA,0,214,"Dominican Republic",2002,2002,2002.49589041096,2002.99726027397,"2002 DHS","DHS",0,1,0.092636822,0.222686255,0.111355029,0.021704424,0.008342033,0.019692323
"1_1714_2001_NA","15-19",1714,NA,NA,NA,NA,4.93039629071271,3.98764890945862,0.942747381254092,31.5359004200274,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",2001,2001,2001,2001.41095890411,"2001 DHS","DHS",0,1,0.183753436,0.368442147,0.078577565,0.006135815,0.003194319,0.014872042
"1_1715_1995_NA","15-19",1715,NA,NA,NA,NA,4.59282564060168,2.38578754944359,2.20703809115809,29.433640075177,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",1995,1996,1995.83287671233,1996.41256830601,"1995-1996 DHS","DHS",0,1,0.259114113,0.241857534,0.085782184,0.004937277,0.003316224,0.014024063
"1_1717_2005_NA","15-19",1717,NA,NA,NA,NA,3.24017345486993,3.24017345486993,0,21.8799419145998,NA,NA,NA,"MW","0",NA,NA,0,646,"Rwanda",2005,2005,2005.08493150685,2005.57808219178,"2005 DHS","DHS",0,1,0.708278209,NA,0.309423723,0.015930309,0,0.040550785
"1_1721_1998_NA","15-19",1721,NA,NA,NA,NA,49.4141784097703,48.2345536577167,1.17962475205357,26.8154076324188,NA,NA,NA,"MW","0",NA,NA,0,710,"South Africa",1998,1998,1998,1998.74520547945,"1998 DHS","DHS",0,1,0.272936666,1.024535231,0.346218891,0.023478822,0.002177951,0.032708242
"1_1723_1995_NA","15-19",1723,NA,NA,NA,NA,9.93438919455576,3.86244338417677,6.07194581037899,25.1408597816421,NA,NA,NA,"MW","0",NA,NA,0,800,"Uganda",1995,1995,1995.16164383562,1995.66301369863,"1995 DHS","DHS",0,1,0.239476302,0.197280587,0.106258154,0.006373028,0.006301482,0.013342016
"1_1724_1997_NA","15-19",1724,NA,NA,NA,NA,19.0455176857178,12.370211664194,6.67530602152384,20.6464804144425,NA,NA,NA,"MW","0",NA,NA,0,400,"Jordan",1997,1997,1997.41369863014,1997.8301369863,"1997 DHS","DHS",0,1,0.220542347,0.283456746,0.18759994,0.020272243,0.012122002,0.024663687
"1_1725_2002_NA","15-19",1725,NA,NA,NA,NA,21.2750341551719,13.3921572509453,7.88287690422654,20.424919123653,NA,NA,NA,"MW","0",NA,NA,0,400,"Jordan",2002,2002,2002.49589041096,2002.74520547945,"2002 DHS","DHS",0,1,0.265115314,0.371009031,0.237233648,0.030790266,0.026936799,0.038217075
"1_1727_1990_NA","15-19",1727,NA,NA,NA,NA,12.2893057273996,3.88100652635543,8.40829920104415,25.6927560837238,NA,NA,NA,"MW","0",NA,NA,0,400,"Jordan",1990,1990,1990.74794520548,1990.99726027397,"1990 DHS","DHS",0,1,0.318822763,0.23519096,0.147917489,0.009043364,0.013229641,0.018772927
"1_1729_1997_NA","15-19",1729,NA,NA,NA,NA,5.53594556653271,2.49319223896709,3.04275332756562,24.5301237351588,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",1997,1997,1997.66575342466,1997.99726027397,"1997 DHS","DHS",0,1,0.333792325,0.328757641,0.116860985,0.004727897,0.003534409,0.003634059
"1_1730_1992_NA","15-19",1730,NA,NA,NA,NA,2.19512195121951,0.48780487804878,1.70731707317073,27.5609756097561,NA,NA,NA,"MW","0",NA,NA,0,686,"Senegal",1992,1993,1992.83333333333,1993.66301369863,"1992-1993 DHS","DHS",0,1,0.711917936,0.383472259,0.110236315,0.003455572,0.006434829,0.022046925
"1_1731_1992_NA","15-19",1731,NA,NA,NA,NA,2.16823254575408,0.849320617339625,1.31891192841445,16.7601989201536,NA,NA,NA,"MW","0",NA,NA,0,562,"Niger",1992,1992,1992.16393442623,1992.49453551913,"1992 DHS","DHS",0,1,0.311911228,0.376567084,0.13843758,0.001734717,0.004808665,0.017676643
"1_1732_1994_NA","15-19",1732,NA,NA,NA,NA,12.4709132327508,1.51483396777802,10.9560792649728,18.4253464557121,NA,NA,NA,"MW","0",NA,NA,0,140,"Central African Republic",1994,1995,1994.66575342466,1995.24383561644,"1994-1995 DHS","DHS",0,1,0.460937128,0.168608209,0.123849951,0.005731121,0.013773796,0.013039126
"1_1734_2003_NA","15-19",1734,NA,NA,NA,NA,12.7473760687239,10.6512721487032,2.09610392002065,20.5270229289027,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",2003,2004,2003.83287671233,2004.24590163934,"2003-2004 DHS","DHS",0,1,0.245421257,0.411406911,0.196428571,0.009251346,0.002618467,0.004431991
"1_1735_1998_NA","15-19",1735,NA,NA,NA,NA,7.84128587077219,4.2468026392074,3.59448323156479,41.2013042483811,NA,NA,NA,"MW","0",NA,NA,0,768,"Togo",1998,1998,1998.08493150685,1998.41095890411,"1998 DHS","DHS",0,1,0.331925207,0.171369275,0.132252984,0.006547587,0.006166389,0.017996836
