In.union,Catalog.ID,Age..range,Note.on.data,Note.on.methods,Note.on.country,Note.on.population,Contraceptive.use.ANY,Contraceptive.use.MODERN,Contraceptive.use.TRADITIONAL,Unmet,GEO.biases..unknown.direction.,Non.pregnant.and.other.positive.biases,Negative.bias,Population.type,age.cat.bias,Modern.method.bias,Folk.method.positive.bias,Absence.of.probing.questions.bias...1,ISO.code,Country,Start.year_excel_format,End.year_excel_format,Start.year,End.year,Source.name,Data.series.type,EXCLUDE1isyes,SE.logR.modern.nouse,SE.logR.trad.nouse,SE.logR.unmet.noneed,SE.modern,SE.trad,SE.unmet
0,6037,15-19,NA,NA,NA,NA,8.023561035,6.118084072,0.490492734,8.108811819,NA,NA,NA,UW,0,NA,NA,0,404,Kenya,01/11/2015,31/12/2015,2015.83,2016,2015 PMA-R4,PMA,0,0.191617787037233,0.470462669627581,0.152187801938052,0.00961233150437769,0.00106986504691803,0.00819293168441192
0,6056,15-19,NA,NA,NA,NA,1.676731422,1.373780412,0.30295101,1.702128439,NA,NA,NA,UW,0,NA,NA,0,108,Burundi,01/10/2016,28/02/2017,2016.75,2017.16,2016 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,6084,15-19,NA,NA,NA,NA,0,0,0,0.0254,NA,NA,NA,UW,0,NA,NA,0,104,Myanmar,01/12/2015,31/07/2016,2015.92,2016.58,2015-2016 DHS,DHS,0,NaN,NaN,1.0006747580149,0,0,8.51036705671051e-5
0,6086,15-19,NA,NA,NA,NA,0.0537,0.0537,0,NA,NA,NA,NA,UW,0,NA,NA,0,524,Nepal,01/06/2016,31/01/2017,2016.42,2017.08,2016 DHS,DHS,0,1.00565993362894,NaN,NaN,5.39915415907922e-4,0,0
0,6097,15-19,NA,NA,NA,NA,0,0,0,0.126286603,NA,NA,NA,UW,0,NA,NA,0,626,Timor-Leste,16/09/2016,22/12/2016,2016.71,2016.97,2016 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,6099,15-19,NA,NA,NA,NA,7.071120766,6.570252323,0.500868442,6.492556475,NA,NA,NA,UW,0,NA,NA,0,800,Uganda,01/06/2016,30/11/2016,2016.42,2016.91,2016 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,6107,15-19,NA,NA,NA,NA,7.369592822,6.675698029,0.693894793,8.388714491,NA,NA,NA,UW,0,NA,NA,0,854,Burkina Faso,01/03/2016,31/05/2016,2016.16,2016.41,2016 PMA-R3,PMA,0,0.245062926899346,0.629500388945521,0.218398248464584,0.00837134543177746,0.00424876262537223,0.00943983833790453
0,6114,15-19,NA,NA,NA,NA,10.90682782,10.33526819,0.373140656,8.583952765,NA,NA,NA,UW,0,NA,NA,0,800,Uganda,01/04/2016,31/05/2016,2016.25,2016.41,2016 PMA-R4,PMA,0,0.22085393877011,0.632087139883274,0.196824146796908,0.0203355722418064,0.00233420562481686,0.0150502664343819
0,6115,15-19,NA,NA,NA,NA,2.864047616,2.634487902,0.0163,1.304661666,NA,NA,NA,UW,0,NA,NA,0,231,Ethiopia,01/03/2016,30/04/2016,2016.16,2016.33,2016 PMA-R4,PMA,0,0.232740298901729,1.00092111538548,0.317786726164154,0.00494251679248949,3.22595062823011e-5,0.00185774370729584
0,6116,15-19,NA,NA,NA,NA,0.12588921,0.12588921,0,0.517724761,NA,NA,NA,UW,0,NA,NA,0,562,Niger,22/02/2016,29/04/2016,2016.14,2016.33,2016 PMA-R1,PMA,0,1.00616525865691,NaN,0.5867513192567,2.6407169488513e-4,0,0.00112825707417437
0,7045,15-19,NA,NA,NA,NA,5.34956478,4.103295499,1.144934068,NA,NA,NA,NA,UW,0,NA,NA,0,566,Nigeria,01/05/2016,30/06/2016,2016.33,2016.49,2016 PMA-R1,PMA,0,0.193099166924151,0.320779985715071,0.175284172421001,0.00498719069330587,0.00314013932093872,0.00946031530626405
0,7339,15-19,NA,NA,NA,NA,6.298420511,6.157774931,0.140645581,7.607037368,NA,NA,NA,UW,0,NA,NA,1,484,Mexico,15/09/2015,15/12/2015,2015.7,2015.95,2015 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,7344,18-19,NA,NA,NA,NA,46.38,46.38,0,NA,NA,NA,NA,UW,+,NA,NA,0,36,Australia,28/07/2015,07/02/2016,2015.57,2016.1,2015-2016 HILDA,National survey,0,NA,NA,NA,NA,NA,NA
0,7347,15-19,Estimated from data reported for all women and married/in-union women.,NA,NA,NA,1.393653032,1.393653032,0,NA,NA,NA,NA,UW,0,NA,NA,0,231,Ethiopia,10/01/2014,30/04/2014,2014.02,2014.33,2014 MDHS,National survey,0,NA,NA,NA,NA,NA,NA
0,7360,15-19,NA,NA,NA,NA,7.878256279,6.094385035,1.783871244,13.1197121,NA,NA,NA,UW,0,NA,NA,0,288,Ghana,01/08/2016,30/11/2016,2016.58,2016.91,2016 PMA-R5,PMA,0,0.212100023350897,0.355352922182669,0.2076356424145,0.00702323465974888,0.00376251522395321,0.0168492323787331
0,7369,15-19,NA,NA,NA,NA,0.55489512,0.369533173,0.185361947,0.694030838,NA,NA,NA,UW,0,NA,NA,0,608,Philippines,01/08/2017,31/10/2017,2017.58,2017.83,2017 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,7370,15-19,NA,NA,NA,NA,0.701790153,0.701790153,0,0.533801392,NA,NA,NA,UW,0,NA,NA,0,686,Senegal,01/01/2016,31/10/2016,2016,2016.83,2016 DHS,DHS,0,0.246368517568701,NaN,0.326433918398562,0.00119247735593299,0,0.00125988448551312
0,7371,15-19,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,UW,0,NA,NA,0,762,Tajikistan,08/08/2017,11/11/2017,2017.6,2017.86,2017 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,7412,15-19,NA,NA,NA,NA,13.16712329,9.229680365,3.937442922,NA,NA,NA,NA,UW,0,NA,NA,0,450,Madagascar,NA,NA,2012.25,2012.75,2012-2013 ENSOMD,National survey,0,NA,NA,NA,NA,NA,NA
0,7419,15-19,NA,NA,NA,NA,31.51739514,30.94148454,0.575910603,NA,NA,NA,NA,UW,0,NA,NA,0,840,United States of America,NA,NA,2013.25,2013.75,2013-2015 NSFG,National survey,0,NA,NA,NA,NA,NA,NA
0,7427,18-19,NA,Modern methods exclude female and male sterilisation.,NA,NA,7.2,7.2,0,NA,NA,NA,NA,UW,+,NA,NA,0,616,Poland,20/10/2010,28/02/2011,2010.8,2011.16,2010-2011 GGS,GGS,0,NA,NA,NA,NA,NA,NA
0,7474,15-19,NA,NA,NA,NA,1.441409047,0.16691411,1.274494937,0.553320539,NA,NA,NA,UW,0,NA,NA,0,8,Albania,11/09/2017,20/02/2018,2017.69,2018.14,2017-2018 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,7479,15-19,NA,NA,NA,NA,0.160026844,0.160026844,0,0,NA,NA,NA,UW,0,NA,NA,0,360,Indonesia,01/10/2016,31/01/2017,2016.75,2017.08,2016-2017 PMA-R2,PMA,0,NA,NA,NA,NA,NA,NA
0,7480,15-19,NA,NA,NA,NA,2.869170797,2.820470135,0.0139,2.231696678,NA,NA,NA,UW,0,NA,NA,0,231,Ethiopia,01/04/2017,30/05/2017,2017.25,2017.41,2017 PMA-R5,PMA,0,NA,NA,NA,NA,NA,NA
0,7481,15-19,NA,NA,NA,NA,10.46620307,9.126022646,1.166081873,8.414956865,NA,NA,NA,UW,0,NA,NA,0,800,Uganda,01/04/2017,31/05/2017,2017.25,2017.41,2017 PMA-R5,PMA,0,NA,NA,NA,NA,NA,NA
0,7482,15-19,NA,NA,NA,NA,6.634210456,5.137196747,1.21706448,6.564981085,NA,NA,NA,UW,0,NA,NA,0,566,Nigeria,01/04/2017,30/05/2017,2017.25,2017.41,2017 PMA-R2,PMA,0,NA,NA,NA,NA,NA,NA
0,7483,15-19,NA,NA,NA,NA,7.268749829,6.982321881,0.286427948,12.17648203,NA,NA,NA,UW,0,NA,NA,0,854,Burkina Faso,01/11/2016,31/01/2017,2016.83,2017.08,2016-2017 PMA-R4,PMA,0,0.213886658730724,0.754871605598377,0.194521616690853,0.0113457157839521,0.00201313682349085,0.0173354315130423
0,7484,15-19,NA,NA,NA,NA,7.704067768,6.482714933,0.704562231,8.756879082,NA,NA,NA,UW,0,NA,NA,0,404,Kenya,01/11/2016,31/12/2016,2016.83,2017,2016 PMA-R5,PMA,0,0.197421416225616,0.423351202243472,0.141095009968011,0.0108500435809002,0.0020013340401416,0.00991678218748303
0,7485,15-19,Estimated from data reported for all women and married/in-union women.,NA,NA,NA,4.808702355,3.565272261,1.243430094,NA,NA,NA,NA,UW,0,NA,NA,0,68,Bolivia (Plurinational State of),03/05/2016,30/09/2016,2016.34,2016.75,2016 DHS,National survey,0,NA,NA,NA,NA,NA,NA
0,7494,15-19,NA,NA,NA,NA,30.41023253,30.01549686,0.394735665,NA,NA,NA,NA,UW,0,NA,NA,0,152,Chile,01/11/2015,31/01/2016,2015.83,2016.08,2015-2016 ENCVS,National survey,0,NA,NA,NA,NA,NA,NA
0,7496,15-19,NA,NA,NA,NA,16.9364768,16.66184008,0.274636712,8.981919878,NA,NA,NA,UW,0,NA,NA,1,600,Paraguay,01/06/2016,16/09/2016,2016.42,2016.71,2016 MICS,MICS,0,NA,NA,NA,NA,NA,NA
0,7514,15-19,NA,NA,NA,NA,0.626717737,0.626717737,0,1.728276596,NA,NA,NA,UW,0,NA,NA,0,562,Niger,01/05/2017,30/09/2017,2017.33,2017.75,2017 PMA-R2,PMA,0,NA,NA,NA,NA,NA,NA
0,7516,15-19,Estimated from data reported for all women and married/in-union women.,NA,NA,NA,2.625818182,1.684727273,0.941090909,NA,NA,NA,NA,UW,0,NA,NA,0,90,Solomon Islands,06/04/2015,18/09/2015,2015.26,2015.71,2015 DHS,National survey,0,NA,NA,NA,NA,NA,NA
0,7517,15-19,Estimated from data reported for all women and married/in-union women.,Traditional methods include folk methods.,NA,NA,9.590761994,7.698400753,1.892361242,NA,NA,NA,NA,UW,0,NA,Including folk methods.,0,604,Peru,NA,NA,2015.25,2015.75,2015 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,7518,15-19,Estimated from data reported for all women and married/in-union women.,Traditional methods include folk methods.,NA,NA,8.659100238,6.783706413,1.875393826,NA,NA,NA,NA,UW,0,NA,Including folk methods.,0,604,Peru,NA,NA,2016.25,2016.75,2016 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,7630,15-19,NA,NA,NA,NA,1.0833841850000001,1.020098384,0.0633,1.451010842,NA,NA,NA,UW,0,NA,NA,0,686,Senegal,01/04/2017,31/12/2017,2017.25,2018,2017 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,7641,15-19,Estimated from data reported for all women and married/in-union women.,Traditional methods include folk methods.,NA,NA,10.80739905,8.311121137,2.496277916,NA,NA,NA,NA,UW,0,NA,Including folk methods.,0,604,Peru,NA,NA,2017.25,2017.75,2017 DHS,DHS,0,NA,NA,NA,NA,NA,NA
0,7650,15-19,Estimated from data reported for all women and married/in-union women.,NA,NA,NA,20.69310345,16.99655172,3.696551724,NA,NA,NA,NA,UW,0,NA,NA,0,450,Madagascar,16/06/2017,08/08/2017,2017.45,2017.6,2017 TRaC,National survey,0,NA,NA,NA,NA,NA,NA
0,7651,15-19,NA,NA,NA,NA,24.6,NA,NA,NA,NA,NA,NA,UW,0,NA,NA,0,188,Costa Rica,01/07/2015,31/12/2015,2015.5,2016,2015 RHS,RHS,0,NA,NA,NA,NA,NA,NA
0,7652,15-19,NA,NA,NA,NA,20.81738385,18.80851128,2.008872575,15.13687766,NA,NA,NA,UW,0,NA,NA,0,384,C̫te d'Ivoire,01/09/2017,31/10/2017,2017.67,2017.83,2017 PMA-R1,PMA,0,NA,NA,NA,NA,NA,NA
0,7653,15-19,NA,NA,NA,NA,6.54445291,5.095669191,1.013816253,5.518271481,NA,NA,NA,UW,0,NA,NA,0,566,Nigeria,01/04/2018,30/05/2018,2018.25,2018.41,2018 PMA-R3,PMA,0,NA,NA,NA,NA,NA,NA
0,7655,15-19,NA,NA,NA,NA,8.324300279,6.995298365,1.329001914,7.396009783,NA,NA,NA,UW,0,NA,NA,0,854,Burkina Faso,01/11/2017,31/01/2018,2017.83,2018.08,2017-2018 PMA-R5,PMA,0,NA,NA,NA,NA,NA,NA
0,7657,15-19,NA,NA,NA,NA,8.164864803,6.673941733,0.765849316,8.852898863,NA,NA,NA,UW,0,NA,NA,0,404,Kenya,01/11/2017,31/12/2017,2017.83,2018,2017 PMA-R6,PMA,0,NA,NA,NA,NA,NA,NA
0,7671,15-19,NA,NA,NA,NA,35.37100468,33.71000344,1.661001233,NA,NA,NA,NA,UW,0,NA,NA,0,840,United States of America,NA,NA,2015.25,2015.75,2015-2017 NSFG,National survey,0,NA,NA,NA,NA,NA,NA
1,4,15-19,NA,NA,NA,NA,24.7,NA,NA,NA,NA,NA,NA,MW,0,NA,NA,0,170,Colombia,NA,NA,1980.25,1980.75,1980 ENH,National survey,0,NA,NA,NA,NA,NA,NA
1,5,15-19,NA,NA,NA,NA,5.527634335,5.527634335,0,NA,NA,NA,NA,MW,0,NA,NA,1,795,Turkmenistan,NA,NA,2006.25,2006.75,2006 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,7,15-19,NA,NA,NA,NA,37.1,25.25,11.85,NA,NA,NA,NA,MW,0,NA,NA,0,218,Ecuador,01/04/1999,30/09/1999,1999.25,1999.75,1999 ENDEMAIN-RHS,RHS,0,NA,NA,NA,NA,NA,NA
1,9,15-19,NA,NA,NA,NA,38.5,38.5,0,NA,NA,NA,NA,MW,0,NA,NA,0,360,Indonesia,NA,NA,2005.25,2005.75,2005 SUPAS,National survey,0,NA,NA,NA,NA,NA,NA
1,12,15-19,NA,NA,Data pertain to nationals of the country.,NA,10.4,9.3,1.1,NA,Data pertain to nationals of the country.,NA,NA,MW,0,NA,NA,0,784,United Arab Emirates,NA,NA,1995.25,1995.75,1995 FHS,GFHS,0,NA,NA,NA,NA,NA,NA
1,16,15-19,NA,NA,Data pertain to Peninsular Malaysia.,NA,15.3,12,3,NA,Data pertain to Peninsular Malaysia.,NA,NA,MW,0,NA,NA,0,458,Malaysia,NA,NA,1974.25,1974.75,1974 WFS,WFS,0,NA,NA,NA,NA,NA,NA
1,18,15-19,NA,NA,NA,NA,5.8,5.8,0,NA,NA,NA,NA,MW,0,NA,NA,0,626,Timor-Leste,29/04/2003,27/08/2003,2003.32,2003.65,2003 DHS,National survey,0,NA,NA,NA,NA,NA,NA
1,19,15-19,NA,NA,Data pertain to nationals of the country.,NA,2.7,2.2,0.5,NA,Data pertain to nationals of the country.,NA,NA,MW,0,NA,NA,0,512,Oman,01/11/1987,28/02/1989,1987.83,1989.16,1988-1989 CHS,GFHS,0,NA,NA,NA,NA,NA,NA
1,20,15-19,NA,NA,NA,NA,21.1,20.4,0.7,19.5,NA,NA,NA,MW,0,NA,NA,1,678,Sao Tome and Principe,17/05/2006,20/06/2006,2006.37,2006.47,2006 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,28,15-19,NA,NA,NA,NA,4.8,1.666666667,3.033333333,NA,NA,NA,NA,MW,0,NA,NA,0,320,Guatemala,NA,NA,1977.25,1977.75,1977-1978 ENF,RHS,0,NA,NA,NA,NA,NA,NA
1,29,15-19,NA,NA,Excluding the West Bank.,NA,9,7,2,NA,Excluding the West Bank.,NA,NA,MW,0,NA,NA,0,400,Jordan,NA,NA,1976.25,1976.75,1976 WFS,WFS,0,NA,NA,NA,NA,NA,NA
1,30,15-19,NA,Traditional methods include folk methods.,NA,NA,44.6,35.9,8.7,NA,NA,NA,NA,MW,0,NA,Including folk methods.,0,600,Paraguay,15/09/1998,30/11/1998,1998.7,1998.91,1998 ENSMI-RHS,RHS,0,NA,NA,NA,NA,NA,NA
1,32,15-19,NA,NA,NA,NA,26.4,25.1,1.3,NA,NA,NA,NA,MW,0,NA,NA,0,12,Algeria,01/06/1992,31/07/1992,1992.42,1992.58,1992 MCH,PAPCHILD,0,NA,NA,NA,NA,NA,NA
1,34,15-19,NA,NA,NA,NA,12.7,9,4,NA,NA,NA,NA,MW,0,NA,NA,0,410,Republic of Korea,01/08/1974,31/12/1974,1974.58,1975,1974 WFS,WFS,0,NA,NA,NA,NA,NA,NA
1,38,15-19,NA,Traditional methods include folk methods.,NA,NA,20.1,NA,NA,NA,NA,NA,NA,MW,0,NA,Including folk methods.,0,218,Ecuador,01/09/1982,01/11/1982,1982.67,1982.83,1982 ESMIVD,CPS,0,NA,NA,NA,NA,NA,NA
1,41,15-19,NA,NA,NA,NA,1.97620433,1.507701827,0.468502504,NA,NA,NA,NA,MW,0,NA,NA,1,694,Sierra Leone,01/10/2005,30/11/2005,2005.75,2005.91,2005 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,42,15-19,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,MW,0,NA,NA,0,188,Costa Rica,NA,NA,1986.25,1986.75,1986 EFS,RHS,0,NA,NA,NA,NA,NA,NA
1,43,15-19,NA,NA,NA,NA,40.89718466,39.06679854,1.830386123,34.30257254,NA,NA,NA,MW,0,NA,NA,0,516,Namibia,01/11/2006,31/03/2007,2006.83,2007.24,2006-2007 DHS,DHS,0,0.223087352876204,0.606631875722143,0.267257011330469,0.0522953709572845,0.0106537179855398,0.0505101871901842
1,44,15-19,NA,NA,NA,NA,4,0,4,NA,NA,NA,NA,MW,0,NA,NA,0,686,Senegal,24/04/1978,30/10/1978,1978.31,1978.83,1978 WFS,WFS,0,NA,NA,NA,NA,NA,NA
1,46,15-19,NA,NA,NA,NA,36.4,NA,NA,NA,NA,NA,NA,MW,0,NA,NA,0,484,Mexico,31/08/1992,30/11/1992,1992.66,1992.91,1992 ENADID,National survey,0,NA,NA,NA,NA,NA,NA
1,48,15-19,NA,NA,NA,NA,48,40.7,7.3,NA,NA,NA,NA,MW,0,NA,NA,0,222,El Salvador,01/11/2002,30/06/2003,2002.83,2003.49,2002-2003 FESAL,RHS,0,NA,NA,NA,NA,NA,NA
1,49,15-19,NA,NA,NA,NA,45.83124183,43.83520036,1.996041466,27.20833726,NA,NA,NA,MW,0,NA,NA,0,214,Dominican Republic,01/03/2007,30/08/2007,2007.16,2007.66,2007 DHS,DHS,0,0.0897183564510132,0.269735567677391,0.12034811663668,0.0219830665841823,0.00525796557416701,0.0196332167412457
1,51,15-19,NA,NA,NA,NA,21.61558049,18.31911698,3.296463515,NA,NA,NA,NA,MW,0,NA,NA,1,760,Syrian Arab Republic,01/05/2006,30/06/2006,2006.33,2006.49,2006 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,52,15-19,NA,NA,NA,NA,22,8.36,13.64,NA,NA,NA,NA,MW,0,NA,NA,0,604,Peru,NA,NA,1981.25,1981.75,1981 ENPA,CPS,0,NA,NA,NA,NA,NA,NA
1,54,15-19,NA,NA,NA,NA,19.31823567,11.29220442,8.026031245,NA,NA,NA,NA,MW,0,NA,NA,1,140,Central African Republic,01/07/2006,08/11/2006,2006.5,2006.85,2006 MICS,MICS,0,0.117840891333006,0.154421143291334,NaN,0.0108653821010213,0.0112230791325192,0
1,105,15-19,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,MW,0,NA,NA,0,764,Thailand,25/03/1981,10/06/1981,1981.23,1981.44,1981 CPS,CPS,0,NA,NA,NA,NA,NA,NA
1,107,15-19,NA,NA,NA,NA,15.3,10,5.3,NA,NA,NA,NA,MW,0,NA,NA,0,268,Georgia,01/11/1999,31/03/2000,1999.83,2000.25,1999 RHS,RHS,0,NA,NA,NA,NA,NA,NA
1,108,15-19,NA,NA,NA,NA,27.6,NA,NA,NA,NA,NA,NA,MW,0,NA,NA,0,52,Barbados,NA,NA,1980.25,1980.75,1980-1981 CPS,CPS,0,NA,NA,NA,NA,NA,NA
1,109,15-19,NA,NA,NA,NA,11,11,0,NA,NA,NA,NA,MW,0,NA,NA,0,634,Qatar,NA,NA,1987.25,1987.75,1987 CHS,GFHS,0,NA,NA,NA,NA,NA,NA
1,110,15-19,NA,NA,NA,NA,14,11,3,NA,NA,NA,NA,MW,0,NA,NA,0,484,Mexico,15/07/1976,15/03/1977,1976.54,1977.2,1976-1977 WFS,WFS,0,NA,NA,NA,NA,NA,NA
1,111,15-19,NA,NA,NA,NA,63.15591905,62.83985615,0.316062901,NA,NA,NA,NA,MW,0,NA,NA,0,764,Thailand,NA,NA,2005.25,2005.75,2005-2006 SPC,National survey,0,NA,NA,NA,NA,NA,NA
1,123,15-19,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,MW,0,NA,NA,0,356,India,NA,NA,1980.25,1980.75,1980-1981 FPS,National survey,0,NA,NA,NA,NA,NA,NA
1,124,15-19,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,MW,0,NA,NA,0,410,Republic of Korea,NA,NA,1971.25,1971.75,1971 FAS,National survey,0,NA,NA,NA,NA,NA,NA
1,126,15-19,NA,NA,NA,NA,42,34,8,NA,NA,NA,NA,MW,0,NA,NA,0,780,Trinidad and Tobago,NA,NA,1977.25,1977.75,1977 WFS,WFS,0,NA,NA,NA,NA,NA,NA
1,128,15-19,NA,NA,NA,NA,20.3,NA,NA,NA,NA,NA,NA,MW,0,NA,NA,0,484,Mexico,15/09/1979,31/12/1979,1979.7,1980,1979 ENPUMA,CPS,0,NA,NA,NA,NA,NA,NA
1,129,15-19,NA,NA,NA,NA,0.1,0,0,NA,NA,NA,NA,MW,0,NA,NA,0,586,Pakistan,01/05/1975,31/12/1975,1975.33,1976,1975 WFS,WFS,0,NA,NA,NA,NA,NA,NA
1,132,15-19,NA,NA,NA,NA,14.3,12.4,1.9,NA,NA,NA,NA,MW,0,NA,NA,0,214,Dominican Republic,NA,NA,1983.25,1983.75,1983 CPS,CPS,0,NA,NA,NA,NA,NA,NA
1,136,15-19,NA,NA,NA,NA,8.322727862,8.081419526,0.241308336,NA,NA,NA,NA,MW,0,NA,NA,1,854,Burkina Faso,29/03/2006,14/06/2006,2006.24,2006.45,2006 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,139,15-19,NA,Traditional methods include folk methods.,NA,NA,31.4,31.4,0,NA,NA,NA,NA,MW,0,NA,Including folk methods.,0,328,Guyana,01/06/2005,30/09/2005,2005.41,2005.75,2005 AIS,National survey,0,NA,NA,NA,NA,NA,NA
1,141,15-19,NA,NA,NA,NA,7.050821401,0,7.050821401,NA,NA,NA,NA,MW,0,NA,NA,1,706,Somalia,01/08/2006,30/09/2006,2006.58,2006.75,2006 MICS,National survey,0,NA,NA,NA,NA,NA,NA
1,143,15-19,NA,NA,NA,NA,27.1,18.9,8.2,NA,NA,NA,NA,MW,0,NA,NA,0,218,Ecuador,01/07/1994,15/08/1994,1994.5,1994.62,1994 ENDEMAIN-RHS,RHS,0,NA,NA,NA,NA,NA,NA
1,145,15-19,NA,NA,Data pertain to nationals of the country.,NA,29.6,14.1,15.5,NA,Data pertain to nationals of the country.,NA,NA,MW,0,NA,NA,0,48,Bahrain,NA,NA,1989.25,1989.75,1989 CHS,GFHS,0,NA,NA,NA,NA,NA,NA
1,147,15-19,NA,NA,NA,NA,13.9,8.6,5.3,NA,NA,NA,NA,MW,0,NA,NA,0,760,Syrian Arab Republic,01/11/2001,15/12/2001,2001.83,2001.95,2001 FHS,PAPFAM,0,NA,NA,NA,NA,NA,NA
1,148,15-19,NA,NA,NA,NA,3.544543711,2.617697024,0.926846686,NA,NA,NA,NA,MW,0,NA,NA,1,108,Burundi,19/09/2005,31/12/2005,2005.72,2006,2005 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,149,15-19,NA,NA,NA,NA,26.2,24.1,2.1,NA,NA,NA,NA,MW,0,NA,NA,0,12,Algeria,01/09/2002,30/11/2002,2002.67,2002.91,2002 MCH,PAPFAM,0,NA,NA,NA,NA,NA,NA
1,151,15-19,NA,NA,NA,NA,20.52217842,9.963515728,10.55866269,NA,NA,NA,NA,MW,0,NA,NA,1,368,Iraq,01/02/2006,30/06/2006,2006.08,2006.49,2006 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,154,15-19,NA,NA,NA,NA,37.3,NA,NA,NA,NA,NA,NA,MW,0,NA,NA,0,84,Belize,30/10/1999,14/12/1999,1999.83,1999.95,1999 FHS,National survey,0,NA,NA,NA,NA,NA,NA
1,155,15-19,NA,NA,NA,NA,33.7,31,2.9,NA,NA,NA,NA,MW,0,NA,NA,0,132,Cabo Verde,01/03/1998,31/08/1998,1998.16,1998.66,1998 DHS-RHS,DHS,0,NA,NA,NA,NA,NA,NA
1,157,15-19,NA,NA,NA,NA,20.2,13.7,6.5,18.1,NA,NA,NA,MW,0,NA,NA,0,340,Honduras,08/06/1987,20/11/1987,1987.43,1987.88,1987 EFHS,National survey,0,NA,NA,NA,NA,NA,NA
1,161,10-19,NA,NA,NA,NA,14.6,10.7,3.9,NA,NA,NA,NA,MW,?,NA,NA,0,50,Bangladesh,01/03/1989,01/07/1989,1989.16,1989.5,1989 CPS,CPS,0,NA,NA,NA,NA,NA,NA
1,162,15-19,NA,NA,NA,NA,22.5,18.9,3.4,NA,NA,NA,NA,MW,0,NA,NA,0,222,El Salvador,01/03/1993,15/07/1993,1993.16,1993.53,1993 FESAL,RHS,0,NA,NA,NA,NA,NA,NA
1,164,15-19,NA,NA,NA,NA,9.1,5.9,3.2,NA,NA,NA,NA,MW,0,NA,NA,0,50,Bangladesh,01/10/1983,01/01/1984,1983.75,1984,1983-1984 CPS,CPS,0,NA,NA,NA,NA,NA,NA
1,166,15-19,NA,NA,NA,NA,8.145865864,6.0318229,2.114042964,NA,NA,NA,NA,MW,0,NA,NA,1,288,Ghana,01/08/2006,31/10/2006,2006.58,2006.83,2006 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,169,15-19,NA,NA,Data pertain to nationals of the country.,NA,8.214198783,NA,NA,NA,Data pertain to nationals of the country.,NA,NA,MW,0,NA,NA,0,682,Saudi Arabia,15/02/1999,15/02/1999,1999.12,1999.12,1999 DS,National survey,0,NA,NA,NA,NA,NA,NA
1,170,15-19,NA,NA,NA,NA,48.29282723,42.65834211,5.634485115,30.61826642,NA,NA,NA,MW,0,NA,NA,0,804,Ukraine,01/07/2007,30/11/2007,2007.5,2007.91,2007 DHS,DHS,0,0.324671573696962,0.570422870644346,0.369948277458718,0.0775802854108675,0.0296175916304655,0.0682995709966526
1,172,15-19,NA,Traditional methods include folk methods.,NA,NA,7.9,4.6,3.3,NA,NA,NA,NA,MW,0,NA,Including folk methods.,0,116,Cambodia,01/05/1998,31/07/1998,1998.33,1998.58,1998 DHS-NS,National survey,0,NA,NA,NA,NA,NA,NA
1,173,15-19,NA,Traditional methods include folk methods.,NA,NA,22.5,18.3,4.2,NA,NA,NA,NA,MW,0,NA,Including folk methods.,0,320,Guatemala,01/04/2002,30/11/2002,2002.25,2002.91,2002 ENSMI,RHS,0,NA,NA,NA,NA,NA,NA
1,175,15-19,NA,NA,NA,NA,68.78465693,68.55148525,0.233171676,NA,NA,NA,NA,MW,0,NA,NA,1,764,Thailand,01/12/2005,28/02/2006,2005.92,2006.16,2005-2006 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,176,15-19,NA,NA,NA,NA,7.219877768,6.609293628,0.61058414,NA,NA,NA,NA,MW,0,NA,NA,1,624,Guinea-Bissau,12/05/2006,12/06/2006,2006.36,2006.44,2006 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,179,15-19,NA,NA,NA,NA,6.381395997,3.0394482,3.341947797,16.40152979,NA,NA,NA,MW,0,NA,NA,0,31,Azerbaijan,01/07/2006,30/11/2006,2006.5,2006.91,2006 DHS,DHS,0,0.614065843192875,0.434878755738194,0.27747867738605,0.00994323394419897,0.00480228895387907,0.017918828063628
